id,geometry_type,wkt,area_m2,area_km2,centroid_lon,centroid_lat,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,parts,holes,vertices,label,area_const,cbml,cobama,fecha_sinc,id_constru,numero_edi,numero_mej,numero_mez,numero_pis,numero_sem,numero_sot,Shape_Area,Shape_Leng,tipo_const
42,MultiPolygon,"MULTIPOLYGON (((-75.54837639356533 6.294468951882259, -75.54838720584337 6.294438409055116, -75.54839575864739 6.294414239446739, -75.548397238602 6.294414775587791, -75.54843809257252 6.294430127620816, -75.5484279416252 6.294460096728485, -75.54840655122527 6.294452841756836, -75.54839863514589 6.294476209931872, -75.54837639356533 6.294468951882259)))",25,0.000025,-75.54840347715337,6.294444456501239,-75.54843809257252,6.294414239446739,-75.54837639356533,6.294476209931872,1,0,9,,50.1,01030010001,0103001,2026-06-20,01030010001_0000,0,0,0,1,0,1,25.054033155,22.7418828688,N
43,MultiPolygon,"MULTIPOLYGON (((-75.54590838103115 6.30106166524015, -75.54591116562962 6.301027154557015, -75.5459132419087 6.301027307157949, -75.54591747399364 6.301027614683834, -75.54591468090231 6.301062236613417, -75.54590838103115 6.30106166524015)))",3,0.000003,-75.54591298869309,6.301041195650472,-75.54591747399364,6.301027154557015,-75.54590838103115,6.301062236613417,1,0,6,,5.38,01030570007,0103057,2026-06-20,01030570007_0000,0,0,0,2,0,0,2.6850289924,9.07156360815,N
44,MultiPolygon,"MULTIPOLYGON (((-75.5459041113166 6.30111459439915, -75.54590838103115 6.30106166524015, -75.54591468090231 6.301062236613417, -75.54591041788781 6.301115057246716, -75.54590750820522 6.301114843619696, -75.5459041113166 6.30111459439915)))",4,0.000004,-75.54590901986862,6.301093679423826,-75.54591468090231,6.30106166524015,-75.5459041113166,6.301115057246716,1,0,6,,4.11,01030570008,0103057,2026-06-20,01030570008_0000,0,0,0,1,0,0,4.106755061,13.1347140222,N
45,MultiPolygon,"MULTIPOLYGON (((-75.54581020415726 6.301107686272765, -75.54581177240404 6.30109334310224, -75.5458343063187 6.301094147126297, -75.54583274856878 6.301109345530138, -75.54581020415726 6.301107686272765)))",4,0.000004,-75.5458222578622,6.30110113050786,-75.5458343063187,6.30109334310224,-75.54581020415726,6.301109345530138,1,0,5,,4.1,01030570008,0103057,2026-06-20,01030570008_0000,0,0,0,1,0,0,4.09889736347,8.28302447988,N
46,MultiPolygon,"MULTIPOLYGON (((-75.54590008796163 6.301160417886784, -75.54590750820522 6.301114843619696, -75.54591041788781 6.301115057246716, -75.54591379127496 6.30111530477373, -75.54590637476086 6.301160902529262, -75.54590008796163 6.301160417886784)))",4,0.000004,-75.54590763601809,6.301133305211238,-75.54591379127496,6.301114843619696,-75.54590008796163,6.301160902529262,1,0,6,,7.1,01030570009,0103057,2026-06-20,01030570009_0000,0,0,0,2,0,0,3.55008826663,11.6121980193,N
47,MultiPolygon,"MULTIPOLYGON (((-75.5458429954542 6.301148298651433, -75.54582493914555 6.301147564984301, -75.54582380217172 6.301154551142362, -75.54580419424374 6.301153042998725, -75.54581020415726 6.301107686272765, -75.54583274856878 6.301109345530138, -75.5459041113166 6.30111459439915, -75.54590750820522 6.301114843619696, -75.54590008796163 6.301160417886784, -75.5458641886052 6.301157656642677, -75.54585072827084 6.301156622070189, -75.54584175411368 6.301155932659295, -75.5458429954542 6.301148298651433)))",53,0.000053,-75.54585060518453,6.301140046404794,-75.54590750820522,6.301107686272765,-75.54580419424374,6.301160417886784,1,0,13,,158.19,01030570009,0103057,2026-06-20,01030570009_0000,0,0,0,3,0,0,52.7321309649,33.2556019448,N
48,MultiPolygon,"MULTIPOLYGON (((-75.5458941991529 6.301195403014185, -75.54590008796163 6.301160417886784, -75.54590637476086 6.301160902529262, -75.54590726873376 6.301160969588462, -75.54590133690323 6.301196211692051, -75.5458941991529 6.301195403014185)))",3,0.000003,-75.54590185350247,6.301174780942149,-75.54590726873376,6.301160417886784,-75.5458941991529,6.301196211692051,1,0,6,,6.26,01030570010,0103057,2026-06-20,01030570010_0000,0,0,0,2,0,0,3.12640800306,9.46910930169,N
49,MultiPolygon,"MULTIPOLYGON (((-75.54581880304124 6.301205027408431, -75.54582137877583 6.30118716234419, -75.54584522219584 6.301189861308023, -75.5458580900277 6.301191317374762, -75.54588546570405 6.301194415882022, -75.5458941991529 6.301195403014185, -75.54588749712876 6.30123076098814, -75.54588480739031 6.301230438698545, -75.54581631990533 6.301222240159785, -75.54581777163494 6.301212167653317, -75.54581880304124 6.301205027408431)))",32,0.000032,-75.54585295549568,6.30120587948314,-75.5458941991529,6.30118716234419,-75.54581631990533,6.30123076098814,1,0,11,,94.92,01030570011,0103057,2026-06-20,01030570011_0000,0,0,0,3,0,0,31.6417263972,23.9446442507,N
50,MultiPolygon,"MULTIPOLYGON (((-75.54582056838278 6.301181629552834, -75.54582590017223 6.30115471087027, -75.54584175410928 6.301155931755178, -75.54585072827084 6.301156622070189, -75.5458492745515 6.30116554546683, -75.54585032852135 6.301165625306457, -75.54584522219584 6.301189861308023, -75.54582137877583 6.30118716234419, -75.54581951274415 6.301186950853692, -75.54582056838278 6.301181629552834)))",11,0.000011,-75.54583607419153,6.301171559947519,-75.54585072827084,6.30115471087027,-75.54581951274415,6.301189861308023,1,0,10,,20.94,01030570010,0103057,2026-06-20,01030570010_0000,0,0,0,2,0,0,10.4659640662,13.111337698,N
51,MultiPolygon,"MULTIPOLYGON (((-75.54587435989461 6.30129652745904, -75.54587328616662 6.301303327062326, -75.54580693731222 6.301287317451957, -75.5458072502143 6.301285147876688, -75.5458079695382 6.301280160024993, -75.54587435989461 6.30129652745904)))",6,0.000006,-75.54583396062519,6.3012904959750005,-75.54587435989461,6.301280160024993,-75.54580693731222,6.301303327062326,1,0,6,,11.76,01030570012,0103057,2026-06-20,01030570012_0000,0,0,0,2,0,0,5.87828075629,16.6819800498,N
52,MultiPolygon,"MULTIPOLYGON (((-75.54575546820695 6.301103719600456, -75.54575754888783 6.30108031839613, -75.54581269340066 6.301084314717997, -75.54581177240404 6.30109334310224, -75.54581020415726 6.301107686272765, -75.54577435801174 6.30110508930837, -75.54575546820695 6.301103719600456)))",16,0.000016,-75.54578700751141,6.301095745232993,-75.54581269340066,6.30108031839613,-75.54575546820695,6.301107686272765,1,0,7,,0,01030570018,0103057,2026-06-20,01030570018_0000,0,0,0,0,0,0,15.8454891434,17.3908036081,T
53,MultiPolygon,"MULTIPOLYGON (((-75.54578962917999 6.301043141308447, -75.54579042739843 6.301034135222135, -75.54581746965017 6.301036123313377, -75.54581693831719 6.301042046901398, -75.54581666510728 6.301045129430419, -75.54578962917999 6.301043141308447)))",3,0.000003,-75.54580622593062,6.301040115235155,-75.54581746965017,6.301034135222135,-75.54578962917999,6.301045129430419,1,0,6,,0,01030570018,0103057,2026-06-20,01030570018_0000,0,0,0,0,0,0,3.00030552372,8.00122526337,T
54,MultiPolygon,"MULTIPOLYGON (((-75.54577181664474 6.300350882456363, -75.54577752398916 6.300321113102668, -75.54578453428638 6.300322655639638, -75.54577869743852 6.300353106417759, -75.54577181664474 6.300350882456363)))",3,0.000003,-75.5457781430897,6.300336939404107,-75.54578453428638,6.300321113102668,-75.54577181664474,6.300353106417759,1,0,5,,5.38,01030490001,0103049,2026-06-20,01030490001_0000,0,0,0,2,0,0,2.69306681631,8.37687083315,N
55,MultiPolygon,"MULTIPOLYGON (((-75.54585154457463 6.300280884241514, -75.54585273767849 6.300274660875997, -75.54590438992246 6.300292404032871, -75.54590316239575 6.300298609484236, -75.54585154457463 6.300280884241514)))",4,0.000004,-75.54587795864283,6.300286639658655,-75.54590438992246,6.300274660875997,-75.54585154457463,6.300298609484236,1,0,5,,4.19,01030490002,0103049,2026-06-20,01030490002_0000,0,0,0,1,0,0,4.19069944576,13.4842302961,N
56,MultiPolygon,"MULTIPOLYGON (((-75.54592570663567 6.300357679513247, -75.54590977808483 6.300352826285732, -75.54590936213505 6.300354061517806, -75.54589313155223 6.300349345380227, -75.54590316239575 6.300298609484236, -75.54593638082406 6.300309166386894, -75.54593540841262 6.300313581365936, -75.54592570663567 6.300357679513247)))",21,0.000021,-75.54591613286289,6.300333609990583,-75.54593638082406,6.300298609484236,-75.54589313155223,6.300357679513247,1,0,8,,42.32,01030490026,0103049,2026-06-20,01030490026_0000,0,0,0,2,0,0,21.1598044239,18.9296952685,N
57,MultiPolygon,"MULTIPOLYGON (((-75.54588874884425 6.300371512866699, -75.54589313155223 6.300349345380227, -75.54590936394219 6.300354061508982, -75.54590561917776 6.300365299753717, -75.54588874884425 6.300371512866699)))",3,0.000003,-75.5458992158791,6.300360054877407,-75.54590936394219,6.300349345380227,-75.54588874884425,6.300371512866699,1,0,5,,3.35,01030490026,0103049,2026-06-20,01030490026_0000,0,0,0,1,0,0,3.34689609798,7.66991278108,N
58,MultiPolygon,"MULTIPOLYGON (((-75.54544571544336 6.301519310109887, -75.54544502244674 6.301497086932451, -75.5454668240561 6.301497433446627, -75.54546914484672 6.301523451349119, -75.54544571544336 6.301519310109887)))",7,0.000007,-75.54545667669824,6.301509320459521,-75.54546914484672,6.301497086932451,-75.54544502244674,6.301523451349119,1,0,5,,6.64,01030580033,0103058,2026-06-20,01030580033_0000,0,0,0,1,0,0,6.63611686057,10.3947046555,N
59,MultiPolygon,"MULTIPOLYGON (((-75.54585618415068 6.301057325440312, -75.54585931487607 6.301023380844925, -75.54590783473701 6.301026912246906, -75.54591116562962 6.301027154557015, -75.54590838103115 6.30106166524015, -75.54585618415068 6.301057325440312)))",22,0.000022,-75.5458885760849,6.301039287665861,-75.54591116562962,6.301023380844925,-75.54585618415068,6.30106166524015,1,0,6,,65.82,01030570007,0103057,2026-06-20,01030570007_0000,0,0,0,3,0,0,21.9440478303,19.1502444404,N
60,MultiPolygon,"MULTIPOLYGON (((-75.54500507178611 6.301449849694657, -75.54497888277182 6.301455148123076, -75.54496868694454 6.301392743982589, -75.54499595108364 6.301387231459056, -75.54500507178611 6.301449849694657)))",21,0.000021,-75.54498714814652,6.301421243314844,-75.54500507178611,6.301387231459056,-75.54496868694454,6.301455148123076,1,0,5,,42.18,01030580020,0103058,2026-06-20,01030580020_0000,0,0,0,2,0,0,21.0904237749,20.0286092683,N
61,MultiPolygon,"MULTIPOLYGON (((-75.54499595108364 6.301387231459056, -75.54502340566216 6.301381674607558, -75.54503252458233 6.30144429737067, -75.54500507178611 6.301449849694657, -75.54499595108364 6.301387231459056)))",22,0.000022,-75.54501423827855,6.301415763282986,-75.54503252458233,6.301381674607558,-75.54499595108364,6.301449849694657,1,0,5,,21.66,01030580020,0103058,2026-06-20,01030580020_0001,1,1,0,1,0,0,21.6645675156,20.1985864654,M
62,MultiPolygon,"MULTIPOLYGON (((-75.5449675335164 6.301385608974998, -75.54499478769834 6.301380092883796, -75.54499595108364 6.301387231459056, -75.54496868694454 6.301392743982589, -75.5449675335164 6.301385608974998)))",2,0.000002,-75.54498173981074,6.30138641932511,-75.54499595108364,6.301380092883796,-75.5449675335164,6.301392743982589,1,0,5,,4.92,01030580020,0103058,2026-06-20,01030580020_0000,0,0,0,2,0,0,2.45961561692,7.75515147162,N
63,MultiPolygon,"MULTIPOLYGON (((-75.54499478769834 6.301380092883796, -75.54502236866546 6.301374512812885, -75.54502340566216 6.301381674607558, -75.54499595108364 6.301387231459056, -75.54499478769834 6.301380092883796)))",2,0.000002,-75.5450091282774,6.301380877940824,-75.54502340566216,6.301374512812885,-75.54499478769834,6.301387231459056,1,0,5,,4.96,01030580020,0103058,2026-06-20,01030580020_0000,0,0,0,2,0,0,2.48351997802,7.81460850774,N
64,MultiPolygon,"MULTIPOLYGON (((-75.5450763444295 6.301644335935048, -75.5451305311943 6.301642581438044, -75.54513054320607 6.301648009637717, -75.54511281762989 6.301648582580608, -75.54507651724005 6.301649756117147, -75.5450763444295 6.301644335935048)))",4,0.000004,-75.54510535073996,6.301646653141713,-75.54513054320607,6.301642581438044,-75.5450763444295,6.301649756117147,1,0,6,,3.59,01030580063,0103058,2026-06-20,01030580063_0000,0,0,0,1,0,0,3.59451812102,13.1825330025,N
65,MultiPolygon,"MULTIPOLYGON (((-75.54501741622305 6.301645468944195, -75.5450661926767 6.301644530150329, -75.54506629715105 6.30164983403629, -75.54501751527994 6.301650773760897, -75.54501741622305 6.301645468944195)))",3,0.000003,-75.54504185533268,6.301647651722928,-75.54506629715105,6.301644530150329,-75.54501741622305,6.301650773760897,1,0,5,,3.17,01030580063,0103058,2026-06-20,01030580063_0000,0,0,0,1,0,0,3.16845600939,11.9725342843,N
66,MultiPolygon,"MULTIPOLYGON (((-75.5450168885527 6.301590621152764, -75.54501715064534 6.301586555007974, -75.545058949476 6.301583738092394, -75.54507524665127 6.301583385494478, -75.54507566370685 6.301589603714871, -75.54511216327398 6.301588881261221, -75.5451128207753 6.301595118197956, -75.54513041595929 6.301595230301341, -75.5451305311943 6.301642581438044, -75.5450763444295 6.301644335935048, -75.5450661926767 6.301644530150329, -75.54501741622305 6.301645468944195, -75.5450168885527 6.301590621152764)))",79,0.000079,-75.54507414863036,6.301607504140885,-75.5451305311943,6.301583385494478,-75.5450168885527,6.301645468944195,1,0,13,,156.4,01030580063,0103058,2026-06-20,01030580063_0000,0,0,0,2,0,0,78.2012335863,38.0889496963,N
67,MultiPolygon,"MULTIPOLYGON (((-75.54511962747777 6.301378117372073, -75.54512704357944 6.301366518545094, -75.54515449158501 6.301381852015499, -75.54513619398341 6.301416323623071, -75.54512185771301 6.301405952076325, -75.54511388889802 6.301400189322608, -75.54512504592404 6.301381379158403, -75.54511962747777 6.301378117372073)))",13,0.000013,-75.54512830702296,6.301390047444725,-75.54515449158501,6.301366518545094,-75.54511388889802,6.301416323623071,1,0,8,,39.45,01030580023,0103058,2026-06-20,01030580023_0000,0,0,0,2,0,1,13.1518190514,15.4845449484,N
68,MultiPolygon,"MULTIPOLYGON (((-75.54508323578489 6.301475642032785, -75.54512185771301 6.301405952076325, -75.54513619398341 6.301416323623071, -75.54514498889111 6.301422686286984, -75.54514153873926 6.301430416066276, -75.54517567914122 6.301461033339618, -75.5451431953455 6.301502939961773, -75.54512180586603 6.301552091280054, -75.54509254512134 6.301546366468646, -75.54511409240172 6.301491958806238, -75.54508323578489 6.301475642032785)))",79,0.000079,-75.54512751329875,6.301470540994177,-75.54517567914122,6.301405952076325,-75.54508323578489,6.301552091280054,1,0,11,,78.33,01030580024,0103058,2026-06-20,01030580024_0000,0,0,0,1,0,0,78.3322239965,43.4141056625,N
69,MultiPolygon,"MULTIPOLYGON (((-75.54520646836859 6.30145889761317, -75.54518896861453 6.301443888074493, -75.54518193731052 6.301437855842263, -75.54518881375797 6.301426398881486, -75.54521597329105 6.301381089878348, -75.54521876166497 6.301376438197451, -75.54522062058088 6.301373337076896, -75.54526126556169 6.301395917627477, -75.54524898073447 6.30141488609265, -75.54525550433496 6.301419458861497, -75.54524203254414 6.301437572411722, -75.54522828692866 6.301456048941463, -75.54521513174042 6.301447550366749, -75.54520646836859 6.30145889761317)))",46,0.000046,-75.5452209804179,6.301420718451205,-75.54526126556169,6.301373337076896,-75.54518193731052,6.30145889761317,1,0,14,,136.59,01030580026,0103058,2026-06-20,01030580026_0000,0,0,0,3,0,0,45.5285035438,28.7820088755,N
70,MultiPolygon,"MULTIPOLYGON (((-75.54524898073447 6.30141488609265, -75.54526126556169 6.301395917627477, -75.54526618738907 6.301388318991925, -75.54526765462133 6.301386056082324, -75.54527387115837 6.301389734380178, -75.54527556693489 6.301387273259471, -75.54529607813099 6.301401498698307, -75.545302572322 6.301392813786907, -75.54532305271921 6.301407949810249, -75.54529397525849 6.30144814731782, -75.54525550433496 6.301419458861497, -75.54524898073447 6.30141488609265)))",30,0.000030,-75.54527860992414,6.301402914082619,-75.54532305271921,6.301386056082324,-75.54524898073447,6.30144814731782,1,0,12,,89.61,01030580027,0103058,2026-06-20,01030580027_0000,0,0,0,3,0,0,29.8660858519,23.3895512914,N
71,MultiPolygon,"MULTIPOLYGON (((-75.54527556693489 6.301387273259471, -75.54527915133913 6.301382059858357, -75.54529467412742 6.301392824318392, -75.54529931509293 6.30138692496662, -75.5452997344653 6.301386391304417, -75.54530021496107 6.301386019254828, -75.54530075247469 6.301385735865955, -75.54530133083917 6.301385549661459, -75.54530193265877 6.301385466241863, -75.5453025398323 6.301385488116231, -75.54530313409757 6.301385614626648, -75.54530369758056 6.301385841967923, -75.54530421333321 6.301386163302285, -75.54532668064829 6.301402767840191, -75.54532305271921 6.301407949810249, -75.545302572322 6.301392813786907, -75.54529607813099 6.301401498698307, -75.54527556693489 6.301387273259471)))",5,0.000005,-75.54530086126809,6.301389787228242,-75.54532668064829,6.301382059858357,-75.54527556693489,6.301407949810249,1,0,18,,4.71,01030580027,0103058,2026-06-20,01030580027_0000,0,0,0,1,0,0,4.70521519907,14.8041362728,N
72,MultiPolygon,"MULTIPOLYGON (((-75.54538423137909 6.301481605259402, -75.54537535889696 6.301477123522049, -75.5453715876361 6.301485339470611, -75.54536087905639 6.301479929138385, -75.54538357453391 6.301420101175544, -75.54538545598245 6.301415135676425, -75.54538678080188 6.301411648397186, -75.54543590160054 6.301426297409608, -75.5454355487346 6.301438986462847, -75.545423912925 6.301466896993886, -75.54541874813184 6.301473033067602, -75.54540312518564 6.301491573916017, -75.54539739798344 6.301498373637624, -75.54538046011838 6.301489821208005, -75.54538423137909 6.301481605259402)))",48,0.000048,-75.54539592592616,6.301461133238228,-75.54543590160054,6.301411648397186,-75.54536087905639,6.301498373637624,1,0,15,,94.66,01030580032,0103058,2026-06-20,01030580032_0000,0,0,0,2,0,0,47.3320008938,29.580290707,N
73,MultiPolygon,"MULTIPOLYGON (((-75.54729214458929 6.300016440173773, -75.54734407695065 6.300014932499843, -75.5473469364322 6.300071712631006, -75.54729019678699 6.300073360419714, -75.54729083187362 6.300054814112861, -75.54729214458929 6.300016440173773)))",38,0.000038,-75.54731283732654,6.300046251967439,-75.5473469364322,6.300014932499843,-75.54729019678699,6.300073360419714,1,0,6,,75.64,01030510008,0103051,2026-06-20,01030510008_0000,0,0,0,2,0,0,37.821822697,24.6198174639,N
74,MultiPolygon,"MULTIPOLYGON (((-75.5473055780315 6.300097345341526, -75.54731910239583 6.300096510787269, -75.54731842771811 6.300116387226368, -75.54728866636219 6.300118226900122, -75.54728934104108 6.300098350460574, -75.54729836328876 6.300097790144229, -75.5473055780315 6.300097345341526)))",7,0.000007,-75.54730324647291,6.300104101810015,-75.54731910239583,6.300096510787269,-75.54728866636219,6.300118226900122,1,0,7,,7.23,01030510008,0103051,2026-06-20,01030510008_0000,0,0,0,1,0,0,7.22651906399,10.9995673038,N
75,MultiPolygon,"MULTIPOLYGON (((-75.54728761666617 6.300155875365958, -75.54728866636219 6.300118226900122, -75.54731842771811 6.300116387226368, -75.54733307309307 6.300115483908139, -75.5473350095285 6.300133644257215, -75.54735394378916 6.300132469550065, -75.54735528632499 6.300145023729412, -75.54735301108062 6.300145389253282, -75.54728761666617 6.300155875365958)))",23,0.000023,-75.54732812932035,6.30013281252382,-75.54735528632499,6.300115483908139,-75.54728761666617,6.300155875365958,1,0,9,,69.81,01030510009,0103051,2026-06-20,01030510009_0000,0,0,0,3,0,0,23.2714218168,22.1905841683,N
76,MultiPolygon,"MULTIPOLYGON (((-75.54735394378916 6.300132469550065, -75.5473350095285 6.300133644257215, -75.54733307309307 6.300115483908139, -75.5473490923914 6.300114493412618, -75.54735203084206 6.300114493524092, -75.54735394378916 6.300132469550065)))",4,0.000004,-75.54734462992883,6.300122116930426,-75.54735394378916,6.300114493412618,-75.54733307309307,6.300133644257215,1,0,6,,8.46,01030510009,0103051,2026-06-20,01030510009_0000,0,0,0,2,0,0,4.23373226283,8.22059443302,N
77,MultiPolygon,"MULTIPOLYGON (((-75.54735203084206 6.300114493524092, -75.54735747311732 6.300114493157936, -75.54736064039626 6.300144168510148, -75.54735925625634 6.300144384120001, -75.54735528632499 6.300145023729412, -75.54735394378916 6.300132469550065, -75.54735203084206 6.300114493524092)))",2,0.000002,-75.54735643845437,6.300132505431942,-75.54736064039626,6.300114493157936,-75.54735203084206,6.300145023729412,1,0,7,,2.01,01030510009,0103051,2026-06-20,01030510009_0000,0,0,0,1,0,0,2.00655211597,7.89939576836,N
78,MultiPolygon,"MULTIPOLYGON (((-75.54736327324767 6.300221351791484, -75.54735692916056 6.300220419006168, -75.54735301108062 6.300145389253282, -75.54735528632499 6.300145023729412, -75.54735925625634 6.300144384120001, -75.54736327324767 6.300221351791484)))",6,0.000006,-75.54735755121403,6.30017531358007,-75.54736327324767,6.300144384120001,-75.54735301108062,6.300221351791484,1,0,6,,5.86,01030510010,0103051,2026-06-20,01030510010_0000,0,0,0,1,0,0,5.85771620873,18.2447355718,N
79,MultiPolygon,"MULTIPOLYGON (((-75.54730149841053 6.300192358733737, -75.54729868250504 6.300170621518341, -75.54728556857879 6.30017112949403, -75.54728719114996 6.300159038197494, -75.54728761666617 6.300155875365958, -75.54735301108062 6.300145389253282, -75.54735692916056 6.300220419006168, -75.547280039192 6.300212352073394, -75.54728108360688 6.300204548157137, -75.54728268358087 6.300192640504327, -75.54730149841053 6.300192358733737)))",53,0.000053,-75.54730143039315,6.300182437230387,-75.54735692916056,6.300145389253282,-75.547280039192,6.300220419006168,1,0,11,,106.02,01030510010,0103051,2026-06-20,01030510010_0000,0,0,0,2,0,0,53.0101735719,34.0576335838,N
